type	study.phs_accession	sample.sample_id	file_id	file_name	file_type	file_size	md5sum	experimental_strategy_and_data_subtypes	entityId	file_description	file_url_in_cds	submission_version	checksum_value	checksum_algorithm	crdc_id	file_mapping_level	release_datetime	is_supplementary_file
file	phs002371	HTA5_1360_1006		SM-L123K_S3_L002_I1_001.fastq.gz	FASTQ	2171999541	76cb2e5aa6ab9c886e8f8b4afc7b66a0	WXS; RNA-Seq	syn51271442									
file	phs002371	HTA5_1587_1008		SM-L123K_S3_L002_I1_001.fastq.gz	FASTQ	2171999541	76cb2e5aa6ab9c886e8f8b4afc7b66a0	WXS; RNA-Seq	syn51271442									
file	phs002371	HTA5_1906_1006		SM-L123K_S3_L002_I2_001.fastq.gz	FASTQ	2624105704	353dc47648739c9b2772f2816d061fe1	WXS; RNA-Seq	syn51271444									
file	phs002371	HTA5_1360_1006		SM-L123K_S3_L002_I2_001.fastq.gz	FASTQ	2624105704	353dc47648739c9b2772f2816d061fe1	WXS; RNA-Seq	syn51271444									
file	phs002371	HTA5_1587_1008		SM-L123K_S3_L002_I2_001.fastq.gz	FASTQ	2624105704	353dc47648739c9b2772f2816d061fe1	WXS; RNA-Seq	syn51271444									
file	phs002371	HTA5_1361_1006		SM-L123K_S3_L002_I2_001.fastq.gz	FASTQ	2624105704	353dc47648739c9b2772f2816d061fe1	WXS; RNA-Seq	syn51271444									
file	phs002371	HTA5_1361_1006		SM-L123K_S3_L002_R1_001.fastq.gz	FASTQ	8166724730	b8f64e7a0d6b1b1ba9a7e45a4de1538b	WXS; RNA-Seq	syn51271445									
file	phs002371	HTA5_1906_1006		SM-L123K_S3_L002_R1_001.fastq.gz	FASTQ	8166724730	b8f64e7a0d6b1b1ba9a7e45a4de1538b	WXS; RNA-Seq	syn51271445									
file	phs002371	HTA5_1360_1006		SM-L123K_S3_L002_R1_001.fastq.gz	FASTQ	8166724730	b8f64e7a0d6b1b1ba9a7e45a4de1538b	WXS; RNA-Seq	syn51271445									
file	phs002371	HTA5_1587_1008		SM-L123K_S3_L002_R1_001.fastq.gz	FASTQ	8166724730	b8f64e7a0d6b1b1ba9a7e45a4de1538b	WXS; RNA-Seq	syn51271445									
file	phs002371	HTA5_1360_1006		SM-L123K_S3_L002_R2_001.fastq.gz	FASTQ	18498147128	5dd1c99b6aca3088ae2f304358cc4c2e	WXS; RNA-Seq	syn51271446									
file	phs002371	HTA5_1361_1006		SM-L123K_S3_L002_R2_001.fastq.gz	FASTQ	18498147128	5dd1c99b6aca3088ae2f304358cc4c2e	WXS; RNA-Seq	syn51271446									
file	phs002371	HTA5_1587_1008		SM-L123K_S3_L002_R2_001.fastq.gz	FASTQ	18498147128	5dd1c99b6aca3088ae2f304358cc4c2e	WXS; RNA-Seq	syn51271446									
file	phs002371	HTA5_1906_1006		SM-L123K_S3_L002_R2_001.fastq.gz	FASTQ	18498147128	5dd1c99b6aca3088ae2f304358cc4c2e	WXS; RNA-Seq	syn51271446									
file	phs002371	HTA5_1360_1006		SM-L123K_S3_L003_I1_001.fastq.gz	FASTQ	2173420957	b525c6092575886c5ad34bd805ac0bd9	WXS; RNA-Seq	syn51271447									
file	phs002371	HTA5_1587_1008		SM-L123K_S3_L003_I1_001.fastq.gz	FASTQ	2173420957	b525c6092575886c5ad34bd805ac0bd9	WXS; RNA-Seq	syn51271447									
file	phs002371	HTA5_1906_1006		SM-L123K_S3_L003_I1_001.fastq.gz	FASTQ	2173420957	b525c6092575886c5ad34bd805ac0bd9	WXS; RNA-Seq	syn51271447									
file	phs002371	HTA5_1361_1006		SM-L123K_S3_L003_I1_001.fastq.gz	FASTQ	2173420957	b525c6092575886c5ad34bd805ac0bd9	WXS; RNA-Seq	syn51271447									
file	phs002371	HTA5_1906_1006		SM-L123K_S3_L003_I2_001.fastq.gz	FASTQ	2539689717	ae3b292ee5f24fadda2b3f063f7ac065	WXS; RNA-Seq	syn51271451									
file	phs002371	HTA5_1360_1006		SM-L123K_S3_L003_I2_001.fastq.gz	FASTQ	2539689717	ae3b292ee5f24fadda2b3f063f7ac065	WXS; RNA-Seq	syn51271451									
file	phs002371	HTA5_1587_1008		SM-L123K_S3_L003_I2_001.fastq.gz	FASTQ	2539689717	ae3b292ee5f24fadda2b3f063f7ac065	WXS; RNA-Seq	syn51271451									
file	phs002371	HTA5_1361_1006		SM-L123K_S3_L003_I2_001.fastq.gz	FASTQ	2539689717	ae3b292ee5f24fadda2b3f063f7ac065	WXS; RNA-Seq	syn51271451									
file	phs002371	HTA5_1906_1006		SM-L123K_S3_L003_R1_001.fastq.gz	FASTQ	8155519783	b9b1448352fb19a87908718a1f1cc124	WXS; RNA-Seq	syn51271449									
file	phs002371	HTA5_1361_1006		SM-L123K_S3_L003_R1_001.fastq.gz	FASTQ	8155519783	b9b1448352fb19a87908718a1f1cc124	WXS; RNA-Seq	syn51271449									
file	phs002371	HTA5_1360_1006		SM-L123K_S3_L003_R1_001.fastq.gz	FASTQ	8155519783	b9b1448352fb19a87908718a1f1cc124	WXS; RNA-Seq	syn51271449									
file	phs002371	HTA5_1587_1008		SM-L123K_S3_L003_R1_001.fastq.gz	FASTQ	8155519783	b9b1448352fb19a87908718a1f1cc124	WXS; RNA-Seq	syn51271449									
file	phs002371	HTA5_1361_1006		SM-L123K_S3_L003_R2_001.fastq.gz	FASTQ	18416295978	4ba7fdc80649d7e0d897ee4c8ccc7e8a	WXS; RNA-Seq	syn51271450									
file	phs002371	HTA5_1587_1008		SM-L123K_S3_L003_R2_001.fastq.gz	FASTQ	18416295978	4ba7fdc80649d7e0d897ee4c8ccc7e8a	WXS; RNA-Seq	syn51271450									
file	phs002371	HTA5_1906_1006		SM-L123K_S3_L003_R2_001.fastq.gz	FASTQ	18416295978	4ba7fdc80649d7e0d897ee4c8ccc7e8a	WXS; RNA-Seq	syn51271450									
file	phs002371	HTA5_1360_1006		SM-L123K_S3_L003_R2_001.fastq.gz	FASTQ	18416295978	4ba7fdc80649d7e0d897ee4c8ccc7e8a	WXS; RNA-Seq	syn51271450									
file	phs002371	HTA5_1906_1006		SM-L123K_S3_L004_I1_001.fastq.gz	FASTQ	2171618477	a8e2d3b9da414a22af43f456c98a8172	WXS; RNA-Seq	syn51271452									
file	phs002371	HTA5_1361_1006		SM-L123K_S3_L004_I1_001.fastq.gz	FASTQ	2171618477	a8e2d3b9da414a22af43f456c98a8172	WXS; RNA-Seq	syn51271452									
file	phs002371	HTA5_1360_1006		SM-L123K_S3_L004_I1_001.fastq.gz	FASTQ	2171618477	a8e2d3b9da414a22af43f456c98a8172	WXS; RNA-Seq	syn51271452									
file	phs002371	HTA5_1587_1008		SM-L123K_S3_L004_I1_001.fastq.gz	FASTQ	2171618477	a8e2d3b9da414a22af43f456c98a8172	WXS; RNA-Seq	syn51271452									
file	phs002371	HTA5_1360_1006		SM-L123K_S3_L004_I2_001.fastq.gz	FASTQ	2570134151	f9b25391074ddcdbcd0daf8ad8f55119	WXS; RNA-Seq	syn51271455									
file	phs002371	HTA5_1587_1008		SM-L123K_S3_L004_I2_001.fastq.gz	FASTQ	2570134151	f9b25391074ddcdbcd0daf8ad8f55119	WXS; RNA-Seq	syn51271455									
file	phs002371	HTA5_1361_1006		SM-L123K_S3_L004_I2_001.fastq.gz	FASTQ	2570134151	f9b25391074ddcdbcd0daf8ad8f55119	WXS; RNA-Seq	syn51271455									
file	phs002371	HTA5_1906_1006		SM-L123K_S3_L004_I2_001.fastq.gz	FASTQ	2570134151	f9b25391074ddcdbcd0daf8ad8f55119	WXS; RNA-Seq	syn51271455									
file	phs002371	HTA5_1360_1006		SM-L123K_S3_L004_R1_001.fastq.gz	FASTQ	8129931885	16e8dc8a52173331a93c0fd5b33ceea0	WXS; RNA-Seq	syn51271453									
file	phs002371	HTA5_1361_1006		SM-L123K_S3_L004_R1_001.fastq.gz	FASTQ	8129931885	16e8dc8a52173331a93c0fd5b33ceea0	WXS; RNA-Seq	syn51271453									
file	phs002371	HTA5_1587_1008		SM-L123K_S3_L004_R1_001.fastq.gz	FASTQ	8129931885	16e8dc8a52173331a93c0fd5b33ceea0	WXS; RNA-Seq	syn51271453									
file	phs002371	HTA5_1906_1006		SM-L123K_S3_L004_R1_001.fastq.gz	FASTQ	8129931885	16e8dc8a52173331a93c0fd5b33ceea0	WXS; RNA-Seq	syn51271453									
file	phs002371	HTA5_1360_1006		SM-L123K_S3_L004_R2_001.fastq.gz	FASTQ	18377350849	b826ae9cd3b289016f82b3a4e742ef52	WXS; RNA-Seq	syn51271454									
file	phs002371	HTA5_1906_1006		SM-L123K_S3_L004_R2_001.fastq.gz	FASTQ	18377350849	b826ae9cd3b289016f82b3a4e742ef52	WXS; RNA-Seq	syn51271454									
file	phs002371	HTA5_1587_1008		SM-L123K_S3_L004_R2_001.fastq.gz	FASTQ	18377350849	b826ae9cd3b289016f82b3a4e742ef52	WXS; RNA-Seq	syn51271454									
file	phs002371	HTA5_1361_1006		SM-L123K_S3_L004_R2_001.fastq.gz	FASTQ	18377350849	b826ae9cd3b289016f82b3a4e742ef52	WXS; RNA-Seq	syn51271454									
file	phs002371	HTA5_1348_1001		SM-L123L_S1_L001_I1_001.fastq.gz	FASTQ	2382603862	c38ae03ba936a4a5ee5bc9bf77f3bb6a	WXS; RNA-Seq	syn51271382									
file	phs002371	HTA5_1430_1001		SM-L123L_S1_L001_I1_001.fastq.gz	FASTQ	2382603862	c38ae03ba936a4a5ee5bc9bf77f3bb6a	WXS; RNA-Seq	syn51271382									
file	phs002371	HTA5_1649_1001		SM-L123L_S1_L001_I1_001.fastq.gz	FASTQ	2382603862	c38ae03ba936a4a5ee5bc9bf77f3bb6a	WXS; RNA-Seq	syn51271382									
file	phs002371	HTA5_1678_1001		SM-L123L_S1_L001_I1_001.fastq.gz	FASTQ	2382603862	c38ae03ba936a4a5ee5bc9bf77f3bb6a	WXS; RNA-Seq	syn51271382									
file	phs002371	HTA5_1678_1001		SM-L123L_S1_L001_I2_001.fastq.gz	FASTQ	1913418890	e560dbaecd1e319e9481585c43872eda	WXS; RNA-Seq	syn51271383									
file	phs002371	HTA5_1348_1001		SM-L123L_S1_L001_I2_001.fastq.gz	FASTQ	1913418890	e560dbaecd1e319e9481585c43872eda	WXS; RNA-Seq	syn51271383									
file	phs002371	HTA5_1649_1001		SM-L123L_S1_L001_I2_001.fastq.gz	FASTQ	1913418890	e560dbaecd1e319e9481585c43872eda	WXS; RNA-Seq	syn51271383									
file	phs002371	HTA5_1430_1001		SM-L123L_S1_L001_I2_001.fastq.gz	FASTQ	1913418890	e560dbaecd1e319e9481585c43872eda	WXS; RNA-Seq	syn51271383									
file	phs002371	HTA5_1678_1001		SM-L123L_S1_L001_R1_001.fastq.gz	FASTQ	6393649715	520c9e5b06e0f3972fef47a99dfe2a5a	WXS; RNA-Seq	syn51271385									
file	phs002371	HTA5_1430_1001		SM-L123L_S1_L001_R1_001.fastq.gz	FASTQ	6393649715	520c9e5b06e0f3972fef47a99dfe2a5a	WXS; RNA-Seq	syn51271385									
file	phs002371	HTA5_1649_1001		SM-L123L_S1_L001_R1_001.fastq.gz	FASTQ	6393649715	520c9e5b06e0f3972fef47a99dfe2a5a	WXS; RNA-Seq	syn51271385									
file	phs002371	HTA5_1348_1001		SM-L123L_S1_L001_R1_001.fastq.gz	FASTQ	6393649715	520c9e5b06e0f3972fef47a99dfe2a5a	WXS; RNA-Seq	syn51271385									
file	phs002371	HTA5_1348_1001		SM-L123L_S1_L001_R2_001.fastq.gz	FASTQ	14363477006	15e65eac3da961fa2b6175df80746770	WXS; RNA-Seq	syn51271384									
file	phs002371	HTA5_1649_1001		SM-L123L_S1_L001_R2_001.fastq.gz	FASTQ	14363477006	15e65eac3da961fa2b6175df80746770	WXS; RNA-Seq	syn51271384									
file	phs002371	HTA5_1678_1001		SM-L123L_S1_L001_R2_001.fastq.gz	FASTQ	14363477006	15e65eac3da961fa2b6175df80746770	WXS; RNA-Seq	syn51271384									
file	phs002371	HTA5_1430_1001		SM-L123L_S1_L001_R2_001.fastq.gz	FASTQ	14363477006	15e65eac3da961fa2b6175df80746770	WXS; RNA-Seq	syn51271384									
file	phs002371	HTA5_1649_1001		SM-L123L_S1_L002_I1_001.fastq.gz	FASTQ	2376726723	68e9d573fc6e2b931c98927851852355	WXS; RNA-Seq	syn51271386									
file	phs002371	HTA5_1678_1001		SM-L123L_S1_L002_I1_001.fastq.gz	FASTQ	2376726723	68e9d573fc6e2b931c98927851852355	WXS; RNA-Seq	syn51271386									
file	phs002371	HTA5_1430_1001		SM-L123L_S1_L002_I1_001.fastq.gz	FASTQ	2376726723	68e9d573fc6e2b931c98927851852355	WXS; RNA-Seq	syn51271386									
file	phs002371	HTA5_1348_1001		SM-L123L_S1_L002_I1_001.fastq.gz	FASTQ	2376726723	68e9d573fc6e2b931c98927851852355	WXS; RNA-Seq	syn51271386									
file	phs002371	HTA5_1348_1001		SM-L123L_S1_L002_I2_001.fastq.gz	FASTQ	1936174769	e112a503f34ba49e1fd002578eb8be3a	WXS; RNA-Seq	syn51271387									
file	phs002371	HTA5_1649_1001		SM-L123L_S1_L002_I2_001.fastq.gz	FASTQ	1936174769	e112a503f34ba49e1fd002578eb8be3a	WXS; RNA-Seq	syn51271387									
file	phs002371	HTA5_1678_1001		SM-L123L_S1_L002_I2_001.fastq.gz	FASTQ	1936174769	e112a503f34ba49e1fd002578eb8be3a	WXS; RNA-Seq	syn51271387									
file	phs002371	HTA5_1430_1001		SM-L123L_S1_L002_I2_001.fastq.gz	FASTQ	1936174769	e112a503f34ba49e1fd002578eb8be3a	WXS; RNA-Seq	syn51271387									
file	phs002371	HTA5_1430_1001		SM-L123L_S1_L002_R1_001.fastq.gz	FASTQ	6372060322	e1bcf191d2f44ef06756d1af12839260	WXS; RNA-Seq	syn51271388									
file	phs002371	HTA5_1649_1001		SM-L123L_S1_L002_R1_001.fastq.gz	FASTQ	6372060322	e1bcf191d2f44ef06756d1af12839260	WXS; RNA-Seq	syn51271388									
file	phs002371	HTA5_1348_1001		SM-L123L_S1_L002_R1_001.fastq.gz	FASTQ	6372060322	e1bcf191d2f44ef06756d1af12839260	WXS; RNA-Seq	syn51271388									
file	phs002371	HTA5_1678_1001		SM-L123L_S1_L002_R1_001.fastq.gz	FASTQ	6372060322	e1bcf191d2f44ef06756d1af12839260	WXS; RNA-Seq	syn51271388									
file	phs002371	HTA5_1678_1001		SM-L123L_S1_L002_R2_001.fastq.gz	FASTQ	14351929958	f2937c1b156047e5acb3306728ea7b0d	WXS; RNA-Seq	syn51271389									
file	phs002371	HTA5_1649_1001		SM-L123L_S1_L002_R2_001.fastq.gz	FASTQ	14351929958	f2937c1b156047e5acb3306728ea7b0d	WXS; RNA-Seq	syn51271389									
file	phs002371	HTA5_1348_1001		SM-L123L_S1_L002_R2_001.fastq.gz	FASTQ	14351929958	f2937c1b156047e5acb3306728ea7b0d	WXS; RNA-Seq	syn51271389									
file	phs002371	HTA5_1430_1001		SM-L123L_S1_L002_R2_001.fastq.gz	FASTQ	14351929958	f2937c1b156047e5acb3306728ea7b0d	WXS; RNA-Seq	syn51271389									
file	phs002371	HTA5_1348_1001		SM-L123L_S1_L003_I1_001.fastq.gz	FASTQ	2380252798	95505eb38e11b4b2fdb0741d89f0ae40	WXS; RNA-Seq	syn51271390									
file	phs002371	HTA5_1649_1001		SM-L123L_S1_L003_I1_001.fastq.gz	FASTQ	2380252798	95505eb38e11b4b2fdb0741d89f0ae40	WXS; RNA-Seq	syn51271390									
file	phs002371	HTA5_1678_1001		SM-L123L_S1_L003_I1_001.fastq.gz	FASTQ	2380252798	95505eb38e11b4b2fdb0741d89f0ae40	WXS; RNA-Seq	syn51271390									
file	phs002371	HTA5_1430_1001		SM-L123L_S1_L003_I1_001.fastq.gz	FASTQ	2380252798	95505eb38e11b4b2fdb0741d89f0ae40	WXS; RNA-Seq	syn51271390									
file	phs002371	HTA5_1430_1001		SM-L123L_S1_L003_I2_001.fastq.gz	FASTQ	1895681359	0532ebd923496e78f13654eeabf190ae	WXS; RNA-Seq	syn51271391									
file	phs002371	HTA5_1649_1001		SM-L123L_S1_L003_I2_001.fastq.gz	FASTQ	1895681359	0532ebd923496e78f13654eeabf190ae	WXS; RNA-Seq	syn51271391									
file	phs002371	HTA5_1348_1001		SM-L123L_S1_L003_I2_001.fastq.gz	FASTQ	1895681359	0532ebd923496e78f13654eeabf190ae	WXS; RNA-Seq	syn51271391									
file	phs002371	HTA5_1678_1001		SM-L123L_S1_L003_I2_001.fastq.gz	FASTQ	1895681359	0532ebd923496e78f13654eeabf190ae	WXS; RNA-Seq	syn51271391									
file	phs002371	HTA5_1678_1001		SM-L123L_S1_L003_R1_001.fastq.gz	FASTQ	6371713829	56d911fe7ebc94308a3c1208c779b244	WXS; RNA-Seq	syn51271392									
file	phs002371	HTA5_1430_1001		SM-L123L_S1_L003_R1_001.fastq.gz	FASTQ	6371713829	56d911fe7ebc94308a3c1208c779b244	WXS; RNA-Seq	syn51271392									
file	phs002371	HTA5_1348_1001		SM-L123L_S1_L003_R1_001.fastq.gz	FASTQ	6371713829	56d911fe7ebc94308a3c1208c779b244	WXS; RNA-Seq	syn51271392									
file	phs002371	HTA5_1649_1001		SM-L123L_S1_L003_R1_001.fastq.gz	FASTQ	6371713829	56d911fe7ebc94308a3c1208c779b244	WXS; RNA-Seq	syn51271392									
file	phs002371	HTA5_1430_1001		SM-L123L_S1_L003_R2_001.fastq.gz	FASTQ	14306836024	34d5709bec6ab7c9e22e6489efa1ed4a	WXS; RNA-Seq	syn51271393									
file	phs002371	HTA5_1678_1001		SM-L123L_S1_L003_R2_001.fastq.gz	FASTQ	14306836024	34d5709bec6ab7c9e22e6489efa1ed4a	WXS; RNA-Seq	syn51271393									
file	phs002371	HTA5_1649_1001		SM-L123L_S1_L003_R2_001.fastq.gz	FASTQ	14306836024	34d5709bec6ab7c9e22e6489efa1ed4a	WXS; RNA-Seq	syn51271393									
file	phs002371	HTA5_1348_1001		SM-L123L_S1_L003_R2_001.fastq.gz	FASTQ	14306836024	34d5709bec6ab7c9e22e6489efa1ed4a	WXS; RNA-Seq	syn51271393									
file	phs002371	HTA5_1678_1001		SM-L123L_S1_L004_I1_001.fastq.gz	FASTQ	2374322442	f3efeaf63a61c4bc075858dcf1e53d86	WXS; RNA-Seq	syn51271394									
file	phs002371	HTA5_1649_1001		SM-L123L_S1_L004_I1_001.fastq.gz	FASTQ	2374322442	f3efeaf63a61c4bc075858dcf1e53d86	WXS; RNA-Seq	syn51271394									
file	phs002371	HTA5_1348_1001		SM-L123L_S1_L004_I1_001.fastq.gz	FASTQ	2374322442	f3efeaf63a61c4bc075858dcf1e53d86	WXS; RNA-Seq	syn51271394									
file	phs002371	HTA5_1430_1001		SM-L123L_S1_L004_I1_001.fastq.gz	FASTQ	2374322442	f3efeaf63a61c4bc075858dcf1e53d86	WXS; RNA-Seq	syn51271394									
file	phs002371	HTA5_1649_1001		SM-L123L_S1_L004_I2_001.fastq.gz	FASTQ	1907055635	a1fb7b47d60c2e176a935ec85fb8564d	WXS; RNA-Seq	syn51271395									
file	phs002371	HTA5_1430_1001		SM-L123L_S1_L004_I2_001.fastq.gz	FASTQ	1907055635	a1fb7b47d60c2e176a935ec85fb8564d	WXS; RNA-Seq	syn51271395									
file	phs002371	HTA5_1678_1001		SM-L123L_S1_L004_I2_001.fastq.gz	FASTQ	1907055635	a1fb7b47d60c2e176a935ec85fb8564d	WXS; RNA-Seq	syn51271395									
file	phs002371	HTA5_1348_1001		SM-L123L_S1_L004_I2_001.fastq.gz	FASTQ	1907055635	a1fb7b47d60c2e176a935ec85fb8564d	WXS; RNA-Seq	syn51271395									
file	phs002371	HTA5_1348_1001		SM-L123L_S1_L004_R1_001.fastq.gz	FASTQ	6352863889	529b6890dfadfcf1c6833af23e5b7307	WXS; RNA-Seq	syn51271396									
file	phs002371	HTA5_1649_1001		SM-L123L_S1_L004_R1_001.fastq.gz	FASTQ	6352863889	529b6890dfadfcf1c6833af23e5b7307	WXS; RNA-Seq	syn51271396									
file	phs002371	HTA5_1678_1001		SM-L123L_S1_L004_R1_001.fastq.gz	FASTQ	6352863889	529b6890dfadfcf1c6833af23e5b7307	WXS; RNA-Seq	syn51271396									
file	phs002371	HTA5_1430_1001		SM-L123L_S1_L004_R1_001.fastq.gz	FASTQ	6352863889	529b6890dfadfcf1c6833af23e5b7307	WXS; RNA-Seq	syn51271396									
file	phs002371	HTA5_1678_1001		SM-L123L_S1_L004_R2_001.fastq.gz	FASTQ	14281630697	fe98370ee67dc0551cd5e3f956313770	WXS; RNA-Seq	syn51271397									
file	phs002371	HTA5_1430_1001		SM-L123L_S1_L004_R2_001.fastq.gz	FASTQ	14281630697	fe98370ee67dc0551cd5e3f956313770	WXS; RNA-Seq	syn51271397									
file	phs002371	HTA5_1649_1001		SM-L123L_S1_L004_R2_001.fastq.gz	FASTQ	14281630697	fe98370ee67dc0551cd5e3f956313770	WXS; RNA-Seq	syn51271397									
file	phs002371	HTA5_1348_1001		SM-L123L_S1_L004_R2_001.fastq.gz	FASTQ	14281630697	fe98370ee67dc0551cd5e3f956313770	WXS; RNA-Seq	syn51271397									
file	phs002371	HTA5_1314_1001		SM-L123M_S2_L001_I1_001.fastq.gz	FASTQ	1961263513	807575889a47ef2a2c5db1bfbc836cbd	WXS; RNA-Seq	syn51271361									
file	phs002371	HTA5_1876_1001		SM-L123M_S2_L001_I1_001.fastq.gz	FASTQ	1961263513	807575889a47ef2a2c5db1bfbc836cbd	WXS; RNA-Seq	syn51271361									
file	phs002371	HTA5_1904_1001		SM-L123M_S2_L001_I1_001.fastq.gz	FASTQ	1961263513	807575889a47ef2a2c5db1bfbc836cbd	WXS; RNA-Seq	syn51271361									
file	phs002371	HTA5_1703_1001		SM-L123M_S2_L001_I1_001.fastq.gz	FASTQ	1961263513	807575889a47ef2a2c5db1bfbc836cbd	WXS; RNA-Seq	syn51271361									
file	phs002371	HTA5_1703_1001		SM-L123M_S2_L001_I2_001.fastq.gz	FASTQ	2046464197	084e0fd6c94a07c1d4a045816d137d5d	WXS; RNA-Seq	syn51271362									
file	phs002371	HTA5_1314_1001		SM-L123M_S2_L001_I2_001.fastq.gz	FASTQ	2046464197	084e0fd6c94a07c1d4a045816d137d5d	WXS; RNA-Seq	syn51271362									
file	phs002371	HTA5_1904_1001		SM-L123M_S2_L001_I2_001.fastq.gz	FASTQ	2046464197	084e0fd6c94a07c1d4a045816d137d5d	WXS; RNA-Seq	syn51271362									
file	phs002371	HTA5_1876_1001		SM-L123M_S2_L001_I2_001.fastq.gz	FASTQ	2046464197	084e0fd6c94a07c1d4a045816d137d5d	WXS; RNA-Seq	syn51271362									
file	phs002371	HTA5_1703_1001		SM-L123M_S2_L001_R1_001.fastq.gz	FASTQ	6790997822	97839e2f2c90e4417af70f4f99f7fb2f	WXS; RNA-Seq	syn51271363									
file	phs002371	HTA5_1904_1001		SM-L123M_S2_L001_R1_001.fastq.gz	FASTQ	6790997822	97839e2f2c90e4417af70f4f99f7fb2f	WXS; RNA-Seq	syn51271363									
file	phs002371	HTA5_1314_1001		SM-L123M_S2_L001_R1_001.fastq.gz	FASTQ	6790997822	97839e2f2c90e4417af70f4f99f7fb2f	WXS; RNA-Seq	syn51271363									
file	phs002371	HTA5_1876_1001		SM-L123M_S2_L001_R1_001.fastq.gz	FASTQ	6790997822	97839e2f2c90e4417af70f4f99f7fb2f	WXS; RNA-Seq	syn51271363									
file	phs002371	HTA5_1904_1001		SM-L123M_S2_L001_R2_001.fastq.gz	FASTQ	15491773690	c9dec741682ee1eb91256de6c2f17ac6	WXS; RNA-Seq	syn51271364									
file	phs002371	HTA5_1703_1001		SM-L123M_S2_L001_R2_001.fastq.gz	FASTQ	15491773690	c9dec741682ee1eb91256de6c2f17ac6	WXS; RNA-Seq	syn51271364									
file	phs002371	HTA5_1314_1001		SM-L123M_S2_L001_R2_001.fastq.gz	FASTQ	15491773690	c9dec741682ee1eb91256de6c2f17ac6	WXS; RNA-Seq	syn51271364									
file	phs002371	HTA5_1876_1001		SM-L123M_S2_L001_R2_001.fastq.gz	FASTQ	15491773690	c9dec741682ee1eb91256de6c2f17ac6	WXS; RNA-Seq	syn51271364									
file	phs002371	HTA5_1876_1001		SM-L123M_S2_L002_I1_001.fastq.gz	FASTQ	1954558956	368936f0c3da5f370a74853203a999fa	WXS; RNA-Seq	syn51271365									
file	phs002371	HTA5_1314_1001		SM-L123M_S2_L002_I1_001.fastq.gz	FASTQ	1954558956	368936f0c3da5f370a74853203a999fa	WXS; RNA-Seq	syn51271365									
file	phs002371	HTA5_1904_1001		SM-L123M_S2_L002_I1_001.fastq.gz	FASTQ	1954558956	368936f0c3da5f370a74853203a999fa	WXS; RNA-Seq	syn51271365									
file	phs002371	HTA5_1703_1001		SM-L123M_S2_L002_I1_001.fastq.gz	FASTQ	1954558956	368936f0c3da5f370a74853203a999fa	WXS; RNA-Seq	syn51271365									
file	phs002371	HTA5_1314_1001		SM-L123M_S2_L002_I2_001.fastq.gz	FASTQ	2083804515	60c37d102932616b8e9782d5adfcdb9a	WXS; RNA-Seq	syn51271366									
file	phs002371	HTA5_1876_1001		SM-L123M_S2_L002_I2_001.fastq.gz	FASTQ	2083804515	60c37d102932616b8e9782d5adfcdb9a	WXS; RNA-Seq	syn51271366									
file	phs002371	HTA5_1703_1001		SM-L123M_S2_L002_I2_001.fastq.gz	FASTQ	2083804515	60c37d102932616b8e9782d5adfcdb9a	WXS; RNA-Seq	syn51271366									
file	phs002371	HTA5_1904_1001		SM-L123M_S2_L002_I2_001.fastq.gz	FASTQ	2083804515	60c37d102932616b8e9782d5adfcdb9a	WXS; RNA-Seq	syn51271366									
file	phs002371	HTA5_1876_1001		SM-L123M_S2_L002_R1_001.fastq.gz	FASTQ	6783532801	aeb556c427fdf7bfd531690091d7d0ec	WXS; RNA-Seq	syn51271367									
file	phs002371	HTA5_1314_1001		SM-L123M_S2_L002_R1_001.fastq.gz	FASTQ	6783532801	aeb556c427fdf7bfd531690091d7d0ec	WXS; RNA-Seq	syn51271367									
file	phs002371	HTA5_1904_1001		SM-L123M_S2_L002_R1_001.fastq.gz	FASTQ	6783532801	aeb556c427fdf7bfd531690091d7d0ec	WXS; RNA-Seq	syn51271367									
file	phs002371	HTA5_1703_1001		SM-L123M_S2_L002_R1_001.fastq.gz	FASTQ	6783532801	aeb556c427fdf7bfd531690091d7d0ec	WXS; RNA-Seq	syn51271367									
file	phs002371	HTA5_1703_1001		SM-L123M_S2_L002_R2_001.fastq.gz	FASTQ	15526283912	1f26165e834ddf3d70adbb4fff11043c	WXS; RNA-Seq	syn51271368									
file	phs002371	HTA5_1314_1001		SM-L123M_S2_L002_R2_001.fastq.gz	FASTQ	15526283912	1f26165e834ddf3d70adbb4fff11043c	WXS; RNA-Seq	syn51271368									
file	phs002371	HTA5_1876_1001		SM-L123M_S2_L002_R2_001.fastq.gz	FASTQ	15526283912	1f26165e834ddf3d70adbb4fff11043c	WXS; RNA-Seq	syn51271368									
file	phs002371	HTA5_1904_1001		SM-L123M_S2_L002_R2_001.fastq.gz	FASTQ	15526283912	1f26165e834ddf3d70adbb4fff11043c	WXS; RNA-Seq	syn51271368									
file	phs002371	HTA5_1876_1001		SM-L123M_S2_L003_I1_001.fastq.gz	FASTQ	1950324250	9033348e72a6e6cfa8497d314ac02cb4	WXS; RNA-Seq	syn51271369									
file	phs002371	HTA5_1703_1001		SM-L123M_S2_L003_I1_001.fastq.gz	FASTQ	1950324250	9033348e72a6e6cfa8497d314ac02cb4	WXS; RNA-Seq	syn51271369									
